place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,1,2.0,2021,25.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,15,10,5,71,71221,2,1,0.0,7.0,46.7744076796,4.7379883311,20,1,1
1,1,1,2.0,2021,22.0,1.0,0.0,1.0,3,2.0,2.0,3.0,80.0,16,10,3,56,56081,1,1,0.0,6.0,48.090915,-3.636618,19,1,1
1,1,1,2.0,2021,26.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,6,6,1,48,48086,1,1,0.0,7.0,44.627603,3.892164,14,1,1
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,2,12,1,75,75111,2,3,0.0,3.0,48.856886,2.370512,9,2,2
10,3,1,0.0,2021,14.0,2.0,1.0,3.0,3,3.0,2.0,1.0,50.0,29,11,5,44,44122,2,1,0.0,6.0,47.40055,-1.455613,6,2,1
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,4,2.0,2.0,1.0,80.0,29,10,1,62,62865,1,1,1.0,3.0,50.326806,3.000512,14,2,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,16,3,5,6,6027,2,1,0.0,3.0,43.65938,7.16151,21,2,2
1,1,2,1.0,2021,50.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,9,3,1,40,40080,1,3,0.0,2.0,43.753729,-0.295719,16,2,2
1,1,1,8.0,2021,29.0,1.0,0.0,5.0,3,1.0,2.0,5.0,50.0,29,6,1,92,92040,2,6,1.0,7.0,48.821407,2.250291,9,1,1
10,3,2,0.0,2021,38.0,4.0,1.0,1.0,4,2.0,1.0,1.0,50.0,26,4,1,75,75116,2,2,0.0,6.0,48.866955,2.278956,10,2,1
1,1,2,2.0,2021,52.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,3,7,1,88,88415,1,1,0.0,3.0,48.04876,6.59753,10,2,2
1,1,1,1.0,2021,86.0,2.0,0.0,1.0,4,1.0,1.0,1.0,30.0,27,6,1,67,67482,2,1,0.0,6.0,48.5984027109,7.7852344729,20,1,1
10,3,1,0.0,2021,59.0,1.0,1.0,3.0,4,2.0,1.0,5.0,30.0,21,7,1,15,15014,2,1,0.0,6.0,44.9272,2.4434,13,2,1
1,1,1,0.0,2021,42.0,1.0,2.0,5.0,3,1.0,1.0,1.0,50.0,22,12,5,94,94017,2,6,0.0,3.0,48.80977,2.54284,19,2,2
1,1,1,0.0,2021,41.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,17,8,1,94,94003,2,2,0.0,3.0,48.81212,2.33125,15,2,2
1,1,1,2.0,2021,45.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,26,2,2,49,49007,2,1,0.0,7.0,47.488767,-0.518513,19,1,1
1,1,1,0.0,2021,23.0,5.0,0.0,1.0,3,2.0,1.0,8.0,90.0,19,8,1,34,34118,1,1,0.0,6.0,43.716682,3.912549,7,1,1
1,1,1,2.0,2021,49.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,4,9,1,26,26308,1,1,0.0,1.0,44.831872,5.281792,14,2,2
10,3,2,0.0,2021,42.0,1.0,1.0,1.0,4,2.0,2.0,1.0,50.0,14,1,5,93,93066,2,1,1.0,6.0,48.93,2.35644,17,2,1
1,1,1,2.0,2021,53.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,13,6,1,73,73091,2,9,0.0,3.0,45.795162,5.818162,10,2,2
2,2,2,8.0,2021,19.0,2.0,2.0,1.0,1,3.0,2.0,1.0,70.0,10,1,3,93,93053,1,1,0.0,5.0,48.89339,2.47232,0,5,4
2,2,2,2.0,2021,5.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,12,4,1,973,97302,2,1,0.0,3.0,4.93428,-52.32933,12,3,2
1,1,1,2.0,2021,28.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,28,6,1,75,75116,2,1,0.0,4.0,48.871993,2.27402,9,4,4
2,2,2,2.0,2021,46.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,1,8,1,4,4100,1,1,0.0,7.0,44.435971,6.872141,17,2,1
1,1,1,1.0,2021,23.0,5.0,2.0,1.0,1,3.0,2.0,1.0,90.0,15,2,3,93,93007,1,1,0.0,3.0,48.92343,2.48075,21,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,3,2.0,1.0,1.0,30.0,31,10,1,85,85047,2,2,0.0,3.0,46.834934,-1.850227,15,3,2
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,15,12,5,34,34172,2,1,0.0,4.0,43.60727,3.90538,19,4,4
1,1,1,2.0,2021,51.0,1.0,2.0,3.0,4,2.0,1.0,5.0,30.0,18,9,1,75,75111,2,2,0.0,3.0,48.854693,2.385418,18,2,2
1,1,1,2.0,2021,35.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,11,9,1,85,85300,1,1,0.0,1.0,46.684717,-1.576753,15,2,2
1,1,1,1.0,2021,23.0,2.0,2.0,1.0,4,2.0,1.0,1.0,70.0,8,4,1,75,75117,2,1,0.0,4.0,48.900348,2.322174,13,3,3
1,1,1,2.0,2021,64.0,1.0,2.0,6.0,3,2.0,1.0,1.0,80.0,13,6,1,7,7292,1,1,0.0,3.0,45.1657,4.655735,10,2,2
10,3,1,0.0,2021,79.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,28,9,1,25,25309,2,1,0.0,6.0,46.916389,6.308321,9,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,16,10,5,75,75119,2,7,0.0,3.0,48.889507,2.395756,23,2,2
10,3,1,0.0,2021,12.0,2.0,1.0,1.0,3,2.0,1.0,1.0,70.0,22,2,2,38,38351,1,1,0.0,6.0,45.547319,5.251529,17,2,1
1,1,1,2.0,2021,30.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,17,12,1,75,75113,2,1,0.0,5.0,48.821206,2.37789,13,4,3
1,1,1,1.0,2021,33.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,6,11,3,92,92078,1,1,0.0,2.0,48.9311292993,2.3235279586,1,2,2
10,3,1,0.0,2021,20.0,1.0,1.0,3.0,3,2.0,1.0,6.0,50.0,14,6,1,94,94022,2,1,0.0,6.0,48.76374,2.40611,19,2,1
2,2,2,2.0,2021,16.0,1.0,2.0,1.0,2,3.0,1.0,1.0,50.0,20,10,1,69,69243,2,3,0.0,3.0,45.889291,4.456072,12,3,2
1,1,1,2.0,2021,55.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,17,6,5,30,30156,2,1,0.0,7.0,43.866118,4.448488,21,1,1
1,1,1,8.0,2021,31.0,1.0,0.0,3.0,3,2.0,2.0,1.0,50.0,10,4,1,91,91477,2,1,1.0,7.0,48.715255,2.256093,13,1,1
1,1,2,8.0,2021,47.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,8,6,1,75,75110,2,3,0.0,3.0,48.871573,2.353625,12,2,2
10,3,1,0.0,2021,17.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,23,7,1,93,93007,2,1,1.0,6.0,48.94066,2.43293,14,2,1
1,1,1,0.0,2021,14.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,12,5,1,31,31553,1,2,0.0,1.0,43.715403,1.168306,16,2,2
1,1,1,1.0,2021,21.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,8,7,1,54,54208,1,3,0.0,3.0,48.7342749334,5.9371930369,12,2,2
1,1,1,2.0,2021,69.0,1.0,2.0,5.0,3,1.0,1.0,1.0,70.0,23,11,1,29,29181,1,6,0.0,6.0,48.478260437,-4.2864918708,11,2,2
1,1,1,1.0,2021,32.0,2.0,0.0,1.0,3,3.0,2.0,1.0,60.0,21,2,3,972,97209,1,1,1.0,6.0,14.61401,-61.0528,0,1,1
1,1,1,2.0,2021,41.0,1.0,0.0,1.0,1,1.0,1.0,2.0,90.0,11,11,1,13,13005,1,1,0.0,7.0,43.28252,5.57757,16,1,1
1,1,1,1.0,2021,94.0,2.0,0.0,1.0,4,1.0,1.0,4.0,50.0,3,6,1,12,12100,2,6,0.0,6.0,44.54005,2.31086,12,1,1
1,1,1,1.0,2021,57.0,4.0,2.0,1.0,1,3.0,1.0,1.0,110.0,24,11,1,91,91689,1,1,0.0,4.0,48.74813,2.32634,15,3,3
1,1,2,1.0,2021,27.0,2.0,2.0,1.0,3,3.0,1.0,1.0,50.0,9,3,5,973,97302,2,2,0.0,3.0,4.9399475833,-52.3266363056,23,6,2
10,3,2,0.0,2021,82.0,2.0,1.0,1.0,3,1.0,1.0,1.0,50.0,25,5,1,61,61230,2,7,0.0,6.0,48.531236,0.752272,14,2,1
1,1,1,0.0,2021,51.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,9,11,2,9,9285,2,1,0.0,6.0,42.860043,1.198282,7,1,1
1,1,2,8.0,2021,35.0,2.0,0.0,1.0,3,2.0,2.0,3.0,70.0,26,5,1,78,78557,1,1,0.0,6.0,48.617029,1.729221,18,1,1
1,1,1,1.0,2021,71.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,9,1,41,41018,2,6,0.0,3.0,47.59108,1.32324,16,2,2
1,1,2,8.0,2021,36.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,8,7,1,75,75111,2,3,0.0,3.0,48.85878,2.373785,7,2,2
2,2,1,1.0,2021,38.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,12,11,5,41,41295,2,2,0.0,3.0,47.59505,1.38912,19,3,2
1,1,2,0.0,2021,19.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,19,5,1,978,97801,2,1,0.0,1.0,18.063679,-63.090684,10,3,2
2,2,1,2.0,2021,29.0,1.0,2.0,1.0,4,4.0,1.0,1.0,30.0,2,10,1,75,75118,2,2,0.0,2.0,48.898682,2.35933,8,3,2
10,3,1,0.0,2021,77.0,5.0,1.0,1.0,4,1.0,2.0,1.0,30.0,24,11,1,64,64122,2,1,0.0,6.0,43.48005,-1.56044,9,2,1
1,1,1,2.0,2021,39.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,10,8,1,33,33318,2,2,0.0,3.0,44.80696,-0.69294,13,2,2
1,1,2,1.0,2021,52.0,2.0,0.0,1.0,1,2.0,2.0,1.0,70.0,29,12,1,93,93027,1,1,1.0,1.0,48.92681,2.40337,13,1,1
1,1,1,1.0,2021,19.0,2.0,0.0,1.0,4,2.0,2.0,3.0,50.0,19,6,1,33,33051,2,1,0.0,6.0,44.660908,-0.965853,17,1,1
1,1,1,1.0,2021,40.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,3,12,2,83,83126,1,1,0.0,5.0,43.12011,5.86521,17,3,3
1,1,1,1.0,2021,73.0,2.0,0.0,1.0,4,2.0,1.0,8.0,50.0,25,12,1,45,45234,2,2,0.0,6.0,47.89799,1.90462,16,1,1
1,1,2,2.0,2021,25.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,5,7,1,54,54304,2,1,0.0,3.0,48.681815164,6.1481257793,17,2,2
1,1,2,8.0,2021,67.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,30,7,1,33,33162,2,1,0.0,3.0,44.89297,-0.6669,9,2,2
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,14,6,5,75,75116,2,7,0.0,3.0,48.874042,2.29424,22,2,2
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,21,2,1,13,13214,2,1,0.0,3.0,43.338153,5.393413,16,2,2
1,1,1,1.0,2021,27.0,2.0,0.0,1.0,1,3.0,1.0,1.0,110.0,18,9,3,83,83130,1,1,0.0,2.0,43.2032725253,6.0482131925,0,2,2
1,1,1,2.0,2021,68.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,8,1,64,64445,2,6,0.0,3.0,43.30455,-0.36811,17,2,2
1,1,1,2.0,2021,64.0,1.0,0.0,5.0,4,2.0,1.0,1.0,50.0,3,6,1,37,37214,2,6,0.0,7.0,47.4245015794,0.6593888998,12,1,1
2,2,2,2.0,2021,24.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,31,8,1,95,95280,2,4,0.0,3.0,49.03415,2.47208,15,3,2
1,1,1,2.0,2021,60.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,2,8,1,5,5061,2,3,0.0,3.0,44.53708,6.04934,8,2,2
1,1,2,1.0,2021,57.0,2.0,0.0,1.0,3,2.0,1.0,1.0,80.0,20,11,3,1,1353,1,4,0.0,2.0,45.957206,4.801798,1,2,2
1,1,1,2.0,2021,41.0,1.0,6.0,1.0,3,2.0,1.0,3.0,90.0,18,12,1,55,55255,1,1,0.0,6.0,49.43925,5.385173,14,1,1
1,1,2,2.0,2021,56.0,1.0,0.0,1.0,3,2.0,1.0,1.0,50.0,25,5,1,973,97309,2,2,0.0,2.0,4.911985,-52.272252,10,4,2
1,1,1,2.0,2021,52.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,8,10,1,41,41235,1,3,0.0,3.0,47.933805,0.862352,17,2,2
1,1,1,1.0,2021,25.0,2.0,0.0,1.0,1,3.0,1.0,1.0,110.0,7,4,1,59,59189,1,1,0.0,6.0,50.796222,2.611743,7,1,1
1,1,2,1.0,2021,32.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,11,6,1,69,69282,2,1,1.0,5.0,45.78259,5.00966,17,3,3
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,12,6,1,71,71546,1,1,0.0,1.0,46.326002,4.524581,19,3,2
1,1,2,2.0,2021,22.0,1.0,2.0,1.0,3,4.0,1.0,1.0,50.0,20,4,5,973,97302,2,6,0.0,3.0,4.9248346167,-52.3234323264,21,2,2
2,2,2,2.0,2021,52.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,3,3,1,1,1454,1,1,0.0,7.0,45.73027,5.70817,13,2,1
1,1,2,1.0,2021,29.0,2.0,2.0,1.0,1,2.0,2.0,1.0,70.0,2,10,3,94,94021,1,1,1.0,3.0,48.771371548,2.3450994762,21,2,2
1,1,1,1.0,2021,56.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,29,10,1,51,51144,1,1,0.0,3.0,48.735106,4.922905,14,2,2
1,1,1,1.0,2021,19.0,2.0,0.0,1.0,3,2.0,1.0,1.0,45.0,3,8,1,94,94015,2,3,0.0,7.0,48.83394,2.51821,18,2,1
2,2,1,8.0,2021,5.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,5,1,973,97302,2,1,0.0,3.0,4.9245342347,-52.3036953632,11,4,2
1,1,1,1.0,2021,22.0,2.0,0.0,1.0,4,2.0,1.0,3.0,50.0,13,7,3,66,66008,2,1,0.0,6.0,42.564632,3.035941,5,2,1
1,1,1,1.0,2021,26.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,18,6,1,72,72292,1,9,0.0,3.0,48.124965,0.747767,14,2,2
10,3,1,0.0,2021,40.0,2.0,1.0,1.0,3,2.0,7.0,1.0,50.0,10,2,1,94,94004,2,1,0.0,1.0,48.75015,2.50281,16,4,1
1,1,1,8.0,2021,17.0,1.0,0.0,5.0,3,2.0,2.0,1.0,50.0,6,5,1,45,45068,2,1,1.0,7.0,48.017123,2.715333,15,1,1
1,1,1,8.0,2021,26.0,1.0,2.0,3.0,4,2.0,1.0,5.0,30.0,14,7,1,75,75117,2,3,0.0,3.0,48.886735,2.32594,15,2,2
1,1,2,1.0,2021,22.0,2.0,2.0,1.0,4,2.0,1.0,1.0,30.0,30,8,2,69,69259,2,3,0.0,2.0,45.69633,4.87161,18,3,2
1,1,1,2.0,2021,33.0,1.0,2.0,1.0,2,2.0,1.0,1.0,50.0,4,10,1,974,97415,2,3,0.0,3.0,-20.999767,55.283589,7,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,28,5,1,51,51172,2,1,0.0,3.0,49.21648,4.048,14,3,2
10,3,1,0.0,2021,86.0,2.0,1.0,1.0,4,1.0,2.0,1.0,50.0,6,2,1,93,93064,2,1,1.0,6.0,48.8730197181,2.4852121917,17,3,2
1,1,1,2.0,2021,22.0,1.0,0.0,1.0,1,2.0,1.0,1.0,110.0,4,9,1,78,78043,1,1,0.0,7.0,48.824961,2.074486,15,1,1
1,1,1,1.0,2021,74.0,2.0,4.0,1.0,4,2.0,1.0,6.0,50.0,11,10,1,33,33069,2,2,0.0,3.0,44.8743458825,-0.6185522676,7,2,2
2,2,1,1.0,2021,19.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,22,4,1,93,93001,2,1,0.0,2.0,48.9075469552,2.3791626429,18,3,2
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,11,9,1,54,54395,2,1,0.0,2.0,48.68646,6.16015,12,2,2
1,1,2,1.0,2021,36.0,2.0,4.0,2.0,4,1.0,1.0,6.0,20.0,18,11,1,33,33063,2,3,0.0,3.0,44.86403,-0.5499,8,2,2
2,2,1,2.0,2021,13.0,1.0,0.0,1.0,3,2.0,1.0,3.0,80.0,8,9,1,33,33412,1,1,0.0,6.0,45.299626,-0.84816,19,2,1
1,1,1,1.0,2021,47.0,2.0,0.0,1.0,4,2.0,2.0,8.0,50.0,29,3,3,971,97109,2,1,1.0,6.0,15.994954,-61.705023,23,1,1
1,1,1,1.0,2021,90.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,26,5,1,88,88327,1,1,1.0,6.0,48.314964,6.36441,14,1,1
1,1,2,8.0,2021,26.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,16,6,1,69,69259,2,3,0.0,3.0,45.70045,4.86775,8,2,2
1,1,2,1.0,2021,79.0,2.0,0.0,1.0,4,2.0,1.0,1.0,30.0,22,7,1,35,35238,2,1,0.0,6.0,48.11144,-1.70819,9,1,1
10,3,1,8.0,2021,19.0,2.0,1.0,1.0,9,2.0,1.0,8.0,50.0,13,12,2,76,76114,2,1,0.0,6.0,49.57184,0.47084,17,2,1
10,3,1,0.0,2021,52.0,2.0,1.0,1.0,4,2.0,1.0,4.0,50.0,20,10,5,42,42218,2,1,0.0,6.0,45.43328,4.41576,6,2,1
10,3,2,0.0,2021,52.0,1.0,1.0,1.0,4,1.0,1.0,1.0,50.0,28,5,1,75,75114,2,1,0.0,6.0,48.839497,2.321907,9,2,1
1,1,1,2.0,2021,18.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,10,11,5,57,57463,2,2,0.0,3.0,49.10009,6.16233,19,2,2
1,1,1,8.0,2021,42.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,13,6,1,39,39149,1,1,0.0,6.0,47.096575,5.7437,13,2,1
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,1,1.0,1.0,1.0,70.0,29,10,1,92,92036,1,1,0.0,3.0,48.9383700387,2.3001401108,11,2,2
1,1,1,2.0,2021,19.0,1.0,2.0,1.0,2,2.0,1.0,1.0,50.0,15,5,3,974,97422,2,1,0.0,1.0,-21.262301,55.523282,19,2,2
2,2,2,8.0,2021,24.0,3.0,2.0,1.0,4,3.0,1.0,6.0,50.0,23,11,1,79,79191,2,2,0.0,3.0,46.3162,-0.47691,16,3,2
1,1,1,8.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,3,1,976,97611,1,1,0.0,1.0,-12.78593,45.21871,12,2,2
2,2,2,2.0,2021,6.0,1.0,2.0,3.0,4,2.0,1.0,1.0,50.0,13,2,1,75,75118,2,5,0.0,3.0,48.8896910112,2.3401891402,14,3,2
1,1,1,8.0,2021,25.0,1.0,2.0,1.0,2,2.0,1.0,1.0,50.0,14,11,1,971,97113,2,1,0.0,1.0,16.2103339366,-61.4416837692,12,2,2
1,1,2,1.0,2021,67.0,2.0,2.0,1.0,2,2.0,1.0,1.0,80.0,13,10,1,44,44224,1,2,0.0,3.0,47.507401,-1.704542,11,2,2
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,3,1.0,1.0,1.0,50.0,28,5,1,80,80685,2,6,0.0,3.0,49.708736,2.775818,13,2,2
1,1,2,1.0,2021,74.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,29,8,1,62,62250,2,1,0.0,1.0,50.4537,2.94955,10,2,2
1,1,2,1.0,2021,79.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,11,5,1,31,31483,1,1,1.0,1.0,43.12964,0.70761,11,2,2
1,1,2,2.0,2021,77.0,1.0,0.0,5.0,4,2.0,1.0,1.0,90.0,15,6,1,61,61328,1,1,0.0,7.0,48.743881,0.120485,14,1,1
1,1,1,1.0,2021,57.0,2.0,2.0,2.0,4,1.0,1.0,1.0,50.0,11,6,1,83,83137,2,1,0.0,4.0,43.12701,5.89858,12,5,4
1,1,1,2.0,2021,24.0,1.0,2.0,1.0,2,2.0,2.0,1.0,90.0,20,1,2,77,77122,1,1,0.0,2.0,48.66244,2.61362,18,2,2
1,1,1,2.0,2021,32.0,1.0,2.0,5.0,4,1.0,1.0,1.0,30.0,18,2,5,54,54395,2,2,0.0,3.0,48.69893,6.16795,19,2,2
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,12,4,1,1306,2,2,0.0,3.0,46.260619,4.885649,18,2,2
2,2,2,1.0,2021,29.0,2.0,2.0,1.0,3,2.0,1.0,1.0,90.0,20,12,1,5,5021,1,3,0.0,4.0,44.396696,5.73644,14,7,3
1,1,2,1.0,2021,52.0,2.0,2.0,1.0,7,3.0,1.0,1.0,50.0,13,12,5,63,63113,2,3,0.0,2.0,45.80644,3.10934,18,2,2
10,3,2,0.0,2021,16.0,4.0,1.0,1.0,3,3.0,1.0,4.0,50.0,20,1,2,92,92063,2,3,0.0,6.0,48.8691535853,2.1862082375,7,2,1
10,3,2,0.0,2021,18.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,1,3,1,42,42044,2,1,0.0,6.0,45.4031791318,4.3511156514,9,2,1
1,1,1,2.0,2021,22.0,1.0,0.0,1.0,7,3.0,1.0,1.0,50.0,27,11,5,13,13205,2,1,0.0,1.0,43.28743,5.40039,0,5,2
1,1,2,1.0,2021,76.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,27,4,1,33,33529,2,1,0.0,3.0,44.6155804317,-1.1356420095,11,2,2
1,1,1,2.0,2021,49.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,30,4,1,75,75108,2,2,0.0,3.0,48.868635,2.299049,10,2,2
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,23,4,1,92,92050,2,3,0.0,3.0,48.9073245375,2.2158580273,14,2,2
10,3,2,0.0,2021,13.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,20,7,1,91,91216,2,1,0.0,6.0,48.67582,2.32267,19,2,1
1,1,1,1.0,2021,21.0,2.0,0.0,1.0,1,3.0,2.0,1.0,70.0,5,12,5,94,94028,1,1,1.0,7.0,48.7916244865,2.4409925938,3,1,1
10,3,1,0.0,2021,75.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,7,12,5,71,71076,2,1,0.0,6.0,46.7931,4.85322,17,2,1
1,1,1,2.0,2021,17.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,10,2,1,13,13108,2,1,0.0,1.0,43.8064662105,4.6578073529,16,2,2
1,1,2,8.0,2021,21.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,13,11,5,49,49007,2,1,0.0,1.0,47.47455,-0.55114,19,2,2
1,1,2,2.0,2021,17.0,1.0,2.0,1.0,2,2.0,2.0,1.0,90.0,5,10,1,48,48147,1,1,0.0,1.0,44.432543,3.553852,18,2,2
10,3,2,0.0,2021,19.0,5.0,1.0,1.0,4,3.0,1.0,1.0,50.0,3,2,1,44,44109,2,6,0.0,6.0,47.2526556068,-1.5531081701,13,2,1
1,1,1,1.0,2021,21.0,2.0,0.0,1.0,3,2.0,1.0,1.0,50.0,11,8,1,33,33009,2,1,1.0,6.0,44.6587382359,-1.1515882916,9,1,1
10,3,2,0.0,2021,91.0,4.0,1.0,1.0,3,1.0,1.0,1.0,50.0,4,5,1,92,92024,2,7,0.0,6.0,48.90281,2.30396,9,2,1
10,3,1,0.0,2021,28.0,5.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,10,1,91,91326,2,1,0.0,6.0,48.691073,2.376133,14,2,1
1,1,1,8.0,2021,49.0,4.0,0.0,1.0,3,3.0,1.0,1.0,110.0,13,8,3,36,36142,1,1,0.0,6.0,46.83596,1.592846,0,1,1
1,1,1,8.0,2021,54.0,1.0,2.0,3.0,4,1.0,1.0,5.0,30.0,24,11,1,75,75110,2,2,0.0,3.0,48.883862,2.368591,13,2,2
3,2,2,1.0,2021,36.0,5.0,0.0,1.0,3,2.0,1.0,4.0,80.0,18,5,1,62,62392,1,3,0.0,6.0,50.260695,2.89,11,4,1
1,1,1,2.0,2021,54.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,27,8,5,75,75105,2,2,0.0,1.0,48.8468,2.343347,1,2,2
1,1,1,1.0,2021,37.0,2.0,0.0,1.0,3,2.0,2.0,1.0,50.0,17,12,5,10,10296,2,1,0.0,6.0,48.060937,4.380997,23,1,1
1,1,1,8.0,2021,25.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,23,3,1,37,37214,2,6,0.0,6.0,47.4005452795,0.6787405015,8,2,2
10,3,1,0.0,2021,79.0,1.0,1.0,3.0,4,2.0,1.0,5.0,30.0,23,9,1,75,75114,2,4,0.0,6.0,48.8306302199,2.3189225793,16,2,1
1,1,1,8.0,2021,47.0,1.0,0.0,1.0,7,1.0,1.0,1.0,50.0,28,8,5,13,13209,2,3,0.0,3.0,43.24734,5.40702,1,4,2
10,3,2,8.0,2021,53.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,11,2,1,75,75108,2,3,0.0,6.0,48.879962,2.324144,10,2,1
1,1,1,1.0,2021,69.0,2.0,2.0,1.0,2,4.0,1.0,1.0,90.0,12,11,1,76,76322,1,1,0.0,2.0,49.40695,1.03687,13,2,2
1,1,2,1.0,2021,25.0,2.0,2.0,1.0,4,2.0,1.0,8.0,30.0,14,11,1,13,13212,2,4,0.0,3.0,43.32055,5.44511,11,2,2
1,1,2,8.0,2021,9.0,1.0,2.0,5.0,3,2.0,1.0,1.0,50.0,5,7,2,33,33529,2,1,0.0,3.0,44.634797,-1.202416,22,2,2
1,1,1,2.0,2021,35.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,9,7,1,75,75120,2,1,0.0,4.0,48.872376,2.412504,9,3,3
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,2,4,1,75,75117,2,4,0.0,3.0,48.881735,2.314582,7,2,2
1,1,1,1.0,2021,38.0,2.0,0.0,1.0,3,2.0,1.0,3.0,70.0,20,5,3,57,57019,2,1,0.0,6.0,49.26227,6.12546,22,1,1
1,1,1,2.0,2021,21.0,1.0,2.0,3.0,3,1.0,1.0,1.0,50.0,22,3,5,94,94054,2,2,0.0,3.0,48.7485963508,2.4121642113,21,2,2
1,1,1,2.0,2021,16.0,1.0,0.0,1.0,3,2.0,1.0,1.0,30.0,4,5,1,91,91191,2,1,0.0,3.0,48.71513,2.45943,18,2,2
